Ckey,Symph_Bar,Call_Num,Label
10244889,36105221048387,G8180 S100 .J3 6I/149,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047512,G8180 S100 .J3 6I/150,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047520,G8180 S100 .J3 6I/159,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047538,G8180 S100 .J3 6I/160,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047546,G8180 S100 .J3 6I/169,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047553,G8180 S100 .J3 6I/170,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047561,G8180 S100 .J3 6I/179,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047579,G8180 S100 .J3 6I/180,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047587,G8180 S100 .J3 6I/188,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047595,G8180 S100 .J3 6I/198,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047603,G8180 S100 .J3 6RO/123,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047611,G8180 S100 .J3 6RO/131,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047629,G8180 S100 .J3 6RO/133,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047637,G8180 S100 .J3 6RO/134,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047645,G8180 S100 .J3 6RO/142,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047652,G8180 S100 .J3 6RO/143,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047660,G8180 S100 .J3 6RO/144,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047678,G8180 S100 .J3 6RO/145,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047686,G8180 S100 .J3 6RO/151,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047694,G8180 S100 .J3 6RO/152,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047702,G8180 S100 .J3 6RO/153,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047710,G8180 S100 .J3 6RO/154,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047728,G8180 S100 .J3 6RO/155,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047736,G8180 S100 .J3 6RO/156,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047744,G8180 S100 .J3 6RO/161,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047751,G8180 S100 .J3 6RO/163,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047769,G8180 S100 .J3 6RO/164,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047777,G8180 S100 .J3 6RO/165,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047785,G8180 S100 .J3 6RO/166,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047793,G8180 S100 .J3 6RO/167,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047801,G8180 S100 .J3 6RO/168,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047819,G8180 S100 .J3 6RO/175,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047827,G8180 S100 .J3 6RO/176,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047835,G8180 S100 .J3 6RO/177,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047843,G8180 S100 .J3 6RO/178,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047850,G8180 S100 .J3 6RO/179,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047868,G8180 S100 .J3 6RO/187,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047876,G8180 S100 .J3 6RO/188,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047884,G8180 S100 .J3 6RO/189,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047892,G8180 S100 .J3 6RO/196,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047900,G8180 S100 .J3 6RO/197,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047918,G8180 S100 .J3 6RO/198,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047926,G8180 S100 .J3 6RO/199,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047934,G8180 S100 .J3 7I/104,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047942,G8180 S100 .J3 7I/105,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047959,G8180 S100 .J3 7RO/107,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047967,G8180 S100 .J3 7RO/109,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047975,G8180 S100 .J3 7RO/117,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047983,G8180 S100 .J3 7RO/118,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221047991,G8180 S100 .J3 7RO/119,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048601,G8180 S100 .J3 7RO/127,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048619,G8180 S100 .J3 7RO/128,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048627,G8180 S100 .J3 7RO/129,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048635,G8180 S100 .J3 7RO/137,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048643,G8180 S100 .J3 7RO/138,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048650,G8180 S100 .J3 7RO/146,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
10244889,36105221048668,G8180 S100 .J3 7RO/147,K?ch? shashin sokury?zu Bisumaruku Gunt? j?omanbun no ichi
